L	p	P(p)
128,0.16,0
128,0.17,0
128,0.18,0
128,0.19,0
128,0.2,0
128,0.21,0
128,0.22,0
128,0.23,0
128,0.24,0
128,0.25,0
128,0.26,0
128,0.27,0
128,0.28,0
128,0.29,0
128,0.3,0
128,0.31,0
128,0.32,0
128,0.33,0
128,0.34,0
128,0.35,0
128,0.36,0
128,0.37,0
128,0.38,0
128,0.39,0
128,0.4,0
128,0.41,0
128,0.42,0
128,0.43,0
128,0.44,0
128,0.45,0
128,0.46,0
128,0.47,0
128,0.48,0
128,0.49,0
128,0.5,0
128,0.51,0
128,0.52,0
128,0.53,0
128,0.54,0
128,0.55,0
128,0.56,0.00316
128,0.57,0.0104
128,0.58,0.0454
128,0.59,0.136
128,0.6,0.274
128,0.61,0.369
128,0.62,0.501
128,0.63,0.534
128,0.64,0.582
128,0.65,0.6
128,0.66,0.622
128,0.67,0.641
128,0.68,0.656
128,0.69,0.671
128,0.7,0.683
128,0.71,0.698
128,0.72,0.71
128,0.73,0.721
128,0.74,0.733
128,0.75,0.744
128,0.76,0.755
128,0.77,0.766
128,0.78,0.777
128,0.79,0.787
128,0.8,0.798
128,0.81,0.808
128,0.82,0.819
128,0.83,0.829
128,0.84,0.839
128,0.85,0.85
128,0.86,0.86
128,0.87,0.87
128,0.88,0.88
128,0.89,0.89
128,0.9,0.9
128,0.91,0.91
128,0.92,0.92
128,0.93,0.93
128,0.94,0.94
128,0.95,0.95
128,0.96,0.96
128,0.97,0.97
128,0.98,0.98
128,0.99,0.99
128,1,1
